E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_58_630.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_58_630.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_58_630.jpg, 0, 0, 0, 0.0009691459
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_58_732.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_58_732.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_58_732.jpg, 0, 0, 0, 0.0009641474
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_58_833.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_58_833.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_58_833.jpg, 0, 0, 0, 0.001007625
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_58_936.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_58_936.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_58_936.jpg, 0, 0, 0, 0.0009652555
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_040.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_040.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_040.jpg, 0, 0, 0, 0.0009890151
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_144.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_144.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_144.jpg, 0, 0, 0, 0.0009892244
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_247.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_247.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_247.jpg, 0, 0, 0, 0.001006052
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_349.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_349.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_349.jpg, 0, 0, 0, 0.0009976183
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_451.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_451.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_451.jpg, 0, 0, 0, 0.0009788201
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_552.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_552.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_552.jpg, 0, 0, 0, 0.0009665124
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_654.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_654.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_654.jpg, 0, 0, 0, 0.0009848243
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_759.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_759.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_759.jpg, 0, 0, 0, 0.0009795231
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_863.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_863.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_863.jpg, 0, 0, 0, 0.001005891
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_38_59_965.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_38_59_965.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_38_59_965.jpg, 0, 0, 0, 0.001007444
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_065.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_065.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_065.jpg, 0, 0, 0, 0.001013402
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_167.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_167.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_167.jpg, 0, 0, 0, 0.0009393164
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_270.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_270.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_270.jpg, 0, 0, 0, 0.001021289
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_376.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_376.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_376.jpg, -0.2688351, 0, 0, 0.00192233
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_477.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_477.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_477.jpg, -0.5760936, 0, 0, 0.003107706
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_580.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_580.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_580.jpg, -0.9291437, 0, 0, 0.003965162
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_685.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_685.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_685.jpg, -1, 0.2987778, 0, 0.221183
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_786.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_786.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_786.jpg, -1, 0.6031404, 0, 0.655095
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_889.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_889.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_889.jpg, -1, 0.8975816, 0, 1.542144
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_00_995.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_00_995.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_00_995.jpg, -1, 1, 0, 2.692488
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_098.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_098.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_098.jpg, -1, 1, 0, 4.059356
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_200.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_200.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_200.jpg, -1, 1, 0, 5.173245
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_302.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_302.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_302.jpg, -0.6938187, 1, 0, 6.326536
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_403.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_403.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_403.jpg, -0.4062906, 1, 0, 7.478862
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_505.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_505.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_505.jpg, -0.2306016, 1, 0, 8.604358
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_609.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_609.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_609.jpg, -0.5275134, 1, 0, 9.683448
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_714.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_714.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_714.jpg, -0.8262163, 1, 0, 10.66613
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_819.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_819.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_819.jpg, -1, 1, 0, 11.88294
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_01_922.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_01_922.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_01_922.jpg, -1, 1, 0, 12.76563
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_023.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_023.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_023.jpg, -0.9155317, 1, 0, 13.99248
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_128.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_128.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_128.jpg, -0.6207119, 1, 0, 14.88494
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_233.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_233.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_233.jpg, -0.3218614, 1, 0, 16.11377
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_338.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_338.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_338.jpg, 0, 1, 0, 17.35732
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_441.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_441.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_441.jpg, 0, 1, 0, 18.35148
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_543.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_543.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_543.jpg, 0, 1, 0, 19.3778
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_646.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_646.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_646.jpg, -0.1571148, 1, 0, 20.40055
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_749.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_749.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_749.jpg, -0.1471626, 1, 0, 21.35493
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_854.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_854.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_854.jpg, 0, 1, 0, 22.36341
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_02_959.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_02_959.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_02_959.jpg, 0, 1, 0, 23.54107
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_060.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_060.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_060.jpg, 0, 1, 0, 24.5075
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_164.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_164.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_164.jpg, -0.2463903, 1, 0, 25.44865
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_265.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_265.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_265.jpg, -0.3310161, 1, 0, 26.29419
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_366.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_366.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_366.jpg, -0.02613871, 1, 0, 27.23543
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_468.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_468.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_468.jpg, -0.297117, 1, 0, 28.15453
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_570.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_570.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_570.jpg, -0.225858, 1, 0, 29.01269
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_671.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_671.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_671.jpg, 0, 1, 0, 29.92719
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_776.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_776.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_776.jpg, 0, 1, 0, 30.1896
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_880.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_880.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_880.jpg, -0.30759, 1, 0, 30.17096
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_03_984.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_03_984.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_03_984.jpg, -0.4949973, 1, 0, 30.15092
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_088.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_088.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_088.jpg, -0.1982556, 1, 0, 30.19423
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_191.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_191.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_191.jpg, 0, 1, 0, 30.18833
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_297.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_297.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_297.jpg, 0, 1, 0, 30.18974
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_402.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_402.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_402.jpg, 0, 1, 0, 30.19035
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_502.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_502.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_502.jpg, -0.0382419, 1, 0, 30.19003
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_604.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_604.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_604.jpg, -0.3268113, 1, 0, 30.16517
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_711.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_711.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_711.jpg, -0.06071611, 1, 0, 30.19098
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_811.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_811.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_811.jpg, 0, 1, 0, 30.19053
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_04_918.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_04_918.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_04_918.jpg, 0, 1, 0, 30.19033
E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\center_2019_12_07_16_39_05_021.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\left_2019_12_07_16_39_05_021.jpg, E:\Job\Training\Udemy\Self-Driving_Car_Course_Python\Data\IMG\right_2019_12_07_16_39_05_021.jpg, -0.3097677, 1, 0, 30.16814
